STOP_LOSS_PCT,COOLDOWN,MIN_HOLD_SNAPS,STRIKE_STEP,INITIAL_CAPITAL,LOT_SIZE,initial_capital,final_equity,total_return_pct,max_drawdown_pct,num_trades,win_rate_pct,profit_factor,sharpe_ratio,sortino_ratio,cagr_pct,calmar_ratio,start_date,end_date,num_days
0.2,13,7,50,1000000.0,3000,1000000.0,1130049.9999999998,13.004999999999978,-38.01724137931035,109,43.11926605504588,1.0435590836012862,0.1183193702366527,0.0863433077752863,42.10308616794576,0.34208163265306063,2025-07-14 15:30:00,2025-11-18 15:30:00,127
0.2,13,8,50,1000000.0,3000,1000000.0,1509400.0,50.940000000000005,-35.580156061663395,108,44.44444444444444,1.1637257737923055,0.2167580688659688,0.16029414744595433,226.50249567924433,1.4316969243113131,2025-07-14 15:30:00,2025-11-18 15:30:00,127
0.2,13,9,50,1000000.0,3000,1000000.0,1364650.0,36.46499999999999,-45.140574244856815,107,42.99065420560748,1.1106206771022935,0.17835069818543683,0.1361611473682353,144.3730356267915,0.8078098387096772,2025-07-14 15:30:00,2025-11-18 15:30:00,127
0.2,13,10,50,1000000.0,3000,1000000.0,1057900.0,5.790000000000006,-73.07757380932239,102,40.19607843137255,1.017871197740636,0.13280197296392138,0.0929961502887401,17.558548339586654,0.07923087341552362,2025-07-14 15:30:00,2025-11-18 15:30:00,127
0.2,13,11,50,1000000.0,3000,1000000.0,1407700.0,40.769999999999996,-50.30745758010079,102,39.21568627450981,1.1210043629240496,0.18714832105243634,0.1626823996708981,167.19012099966318,0.8104166253101737,2025-07-14 15:30:00,2025-11-18 15:30:00,127
0.2,13,12,50,1000000.0,3000,1000000.0,1586350.0,58.63499999999999,-52.082854912047026,101,39.603960396039604,1.1628614282143155,0.21283400143761352,0.18923290812278523,276.6603616474592,1.1258023412698412,2025-07-14 15:30:00,2025-11-18 15:30:00,127
0.2,13,13,50,1000000.0,3000,1000000.0,1801000.0,80.1,-69.49043323089126,97,38.144329896907216,1.219482120838471,0.23163335239747715,0.23452161034086566,442.4384102402088,1.1526766531136312,2025-07-14 15:30:00,2025-11-18 15:30:00,127
0.2,13,14,50,1000000.0,3000,1000000.0,1752850.0,75.285,-63.02532833020638,99,36.36363636363637,1.2026323226613913,0.23079977017399353,0.22282885851193296,401.79491789462463,1.1945197588747487,2025-07-14 15:30:00,2025-11-18 15:30:00,127
0.2,13,15,50,1000000.0,3000,1000000.0,1771299.9999999995,77.12999999999994,-62.71786746201885,99,36.36363636363637,1.206696948989026,0.23290749194248064,0.22722775754040758,417.12492456538774,1.2297930896121252,2025-07-14 15:30:00,2025-11-18 15:30:00,127
0.2,13,16,50,1000000.0,3000,1000000.0,140350.00000000015,-85.96499999999997,-85.96499999999997,49,22.448979591836736,0.5975138703560642,-0.1267997086130339,-0.09764499162759435,-99.64594147428079,-1.0,2025-07-14 15:30:00,2025-11-18 15:30:00,127
0.2,13,17,50,1000000.0,3000,1000000.0,161650.00000000003,-83.835,-83.835,52,23.076923076923077,0.6100879028882378,-0.1524938254702322,-0.11369687519445325,-99.46858461422859,-1.0,2025-07-14 15:30:00,2025-11-18 15:30:00,127
0.2,13,18,50,1000000.0,3000,1000000.0,149950.00000000003,-85.005,-85.005,50,24.0,0.5858061686887881,-0.12634351149717268,-0.09118109697150091,-99.57178963255517,-1.0,2025-07-14 15:30:00,2025-11-18 15:30:00,127
0.2,13,19,50,1000000.0,3000,1000000.0,136450.00000000003,-86.355,-86.355,48,20.833333333333336,0.5908315565031983,-0.1683051577880399,-0.11460212527728916,-99.67348710955875,-1.0,2025-07-14 15:30:00,2025-11-18 15:30:00,127
0.2,13,20,50,1000000.0,3000,1000000.0,139300.0,-86.07000000000001,-86.71942034512347,50,24.0,0.6035650131269863,-0.16253472079371342,-0.11341678192163702,-99.65350096653302,-0.992511246701847,2025-07-14 15:30:00,2025-11-18 15:30:00,127
0.2,14,3,50,1000000.0,3000,1000000.0,1040950.0,4.095000000000004,-39.5007555503894,106,47.16981132075472,1.0182877813504823,0.08258098455864435,0.047721968902639286,12.226060878209877,0.10366890311189593,2025-07-14 15:30:00,2025-11-18 15:30:00,127
0.2,14,4,50,1000000.0,3000,1000000.0,828550.0,-17.145,-50.01631960310725,104,42.30769230769231,0.933488507419261,0.016556791101422177,0.010123176608336148,-41.75659994547106,-0.3427881166797181,2025-07-14 15:30:00,2025-11-18 15:30:00,127
